,Title,Label,News
90,ताजमहल कि रानीमहल ?,koseli,"काठमाडौ — अब पाठकहरूले सोची-विचारी निर्णय गर्नुपर्ने छ कि, पहिला आफू कहाँ जाने ? ताजमहल कि रानीमहल ? यात्रामा अभिरुचि राख्ने नेपालीहरूमध्ये प्रायःजसोले आग्रा पुगेर ताजमहलको निरीक्षण भ्रमण गरिसकेको हुनुपर्छ । यदि छैन भने भ्रमण योजना बनेको हुनुपर्छ । काठमाडौ — कपिलवस्तु वाणगंगा गाविस, बुङचीका विजयमान राहुमगर आजभोलि यो क्षेत्रमा चर्चामा छन् । यसको कारण के छ भने उनी गजबले नाच्छन् । नाच्न त देशभरि थुप्रै युवा राम्रो नाच्छन् तर विजयमानले जसरी मयूर बनेर नाच्ने कमै हुन्छन् ।"
91,टेलर स्विफ्टको एप्पललाई खुलापत्र,koseli,अमेरिकी सुपरस्टार गायिका टेलर स्विफ्टको एउटा खुलापत्रले एप्पल कम्पनीलाई घुँडा टेक्न बाध्य बनाएको छ । विश्वको सबैभन्दा व्यस्त पुरुषले आफ्नो पारिवारिक जीवन र काममा कसरी समनजस्यता कायम गरेका छन् ?
92,के हो यस्तो ?,koseli,"स्वयम्भूका बाँदर ! काठमाडौंवासीका लागि यो भनाइको अर्थ चकचक र अनेक हर्कत गर्ने भन्ने लाग्छ  । समाजमा यस्ता विम्ब र वाक्यहरु लामो समयको अभ्यास र मूल्यांकनबाट बन्ने गर्छन्  । तैपनि, यी सबैले सधैं उस्तै अर्थ बोक्दैनन् । यही फोटोलाई हेर्नुस् ! दुई सातापहिले स्वयम्भूमा खिचिएको यो फोटोमा बाँदरले मानिसको हरकतलाई ध्यान दिएर हेरिरहेको छ । मानिसलाई बरू बाँदरको नजरबारे थाहा भएजस्तो लाग्दैन !"
93,चराले जस्तै हेर्दा,koseli,"यात्रीहरू भन्छन्, यात्रा गर्नका लागि नेपाल सबभन्दा राम्रो देश हो। हिँडेर, गुडेर र उडेर-तपाईं जसरी पनि यात्रा गर्न सक्नुहुन्छ। ढोकै अघिल्तिर पुगेर हामी ठिंग उभियौं। कुनै अनाम कक्षभित्र सवार भीआईपीहरूको सुगन्धित अत्तरको वास्ना वायुमण्डलवाट हटिसकेको थिएन।"
94,बुद्धिलाई व्यापार मान्ने मसीजीवी यहाँ छन्,koseli,"काठमाडौँ — योगेश राज थोरै दक्षिण एसियाली विचारकमध्येका एक हुन् जो इतिहास लेखनका विषयमा पनि चिन्तन गर्छन् र लेख्छन् । उनले दक्षिण एसियामा दैनिक उपभोग्य वस्तुको उत्पादनका ठूला आयोजना र आधुनिक राज्यव्यवस्थाको सह–प्रादुर्भावबारे अध्ययन गरेका छन् । आधुनिकदेखि प्राचीन तथा नेपालभित्रका र दक्षिण एसियाका विविध भाषा–लिपिमा दख्खल राख्ने राज विशेषत: मध्यकालीन इतिहासमा रुचि राख्छन् । योगेश राजका सन्ध्या–संरचना (हिन्दु नेवारहरूको मृत्यचेतना, २०७०), क्रमभंग र सम्भार : नेपाली इतिहास लेखनमा हस्तक्षेपका दुई सन्दर्भ (विन्दु, २०६९), द जर्नल्स अफ क्याप्टेन किन्लक (सन् २०१२), हिस्ट्री आयज् माइन्ड्स्केप्स (सन् २०१०) लगायतका एक दर्जन गैरआख्यान पुस्तक प्रकाशित छन् । उनको पछिल्लो पुस्तक ‘रणहार’ भने ऐतिहासिक विषयमा आधारित आख्यान हो । इतिहास, लेखन र पाठकवृत्तको मनोवृत्ति केन्द्रित भएर योगेश राजले कान्तिपुरसँग गरेको लिखित कुराकानी :"
95,मकैबारी लभ,koseli,"गर्मीले बाँसका सुकेका पात जसरी लुगा खोलेको थियो । बलौटे सडकमा बाफको रिदममा नाच्न मग्न थियो, नाङ्गै । भित्री मधेसमा पर्ने उदयपुर गर्मी मौसममा घाम उदाउनासाथै तापमा पुरिन्थ्यो । घामले निष्फिक्री डाम्न सक्ने खुला आँगनमा थियो स्कुल । स्कुलमा ब्याग बोक्ने चलन थिएन । सरकारी स्कुलको लोकतान्त्रिक पारा † कम्मरमा पानीको गाग्री बोकेसरि किताब च्यापेर घर–स्कुल गरिन्थ्यो । त्यस्तैमा पसिनाले निथ्रुक्क भिजेर गाता र कतिपय भित्री पानाहरू बाटोमै हराउँथे, सतीदेवीको अंगपतन भएझैं । गर्मीले बाँसका सुकेका पात जसरी लुगा खोलेको थियो । बलौटे सडकमा बाफको रिदममा नाच्न मग्न थियो, नाङ्गै । भित्री मधेसमा पर्ने उदयपुर गर्मी मौसममा घाम उदाउनासाथै तापमा पुरिन्थ्यो । घामले निष्फिक्री डाम्न सक्ने खुला आँगनमा थियो स्कुल । स्कुलमा ब्याग बोक्ने चलन थिएन । सरकारी स्कुलको लोकतान्त्रिक पारा † कम्मरमा पानीको गाग्री बोकेसरि किताब च्यापेर घर–स्कुल गरिन्थ्यो । त्यस्तैमा पसिनाले निथ्रुक्क भिजेर गाता र कतिपय भित्री पानाहरू बाटोमै हराउँथे, सतीदेवीको अंगपतन भएझैं ।"
96,आशा जगायो,koseli,"काठमाडौ — अघिल्लो वर्ष कमिलाको ताँतीजस्तै लहरै माओवादीमा छिरेर समाचार बनाएका कलाकारले आपmनो करामत यसपटक पनि कायम राखे । यसपटक भने यसमा लहर थिएन, एउटै भुवन केसी काफी भए । फिल्म यात्राको यसपटकको फड्केमा उनी एक्लै थिए र यो 'उल्टो गंगा' थियो, एमाले । काठमाडौ — एस्क्युज मीे ! हेलो !' मोबाइल वल्र्ड कांग्रेसको आयोजनामा विश्वव्यापी मोबाइल मेला हुन लागेको स्थान फेरा डि बार्सिलोनाबाट र्फकंदै गर्दा बाटामा लङ कोट लगाएको अग्लो व्यक्ति रोक्न खोज्छ । ऊ स्पेनिस भाषामा लेखिएको पर्सको कार्ड देखाउँछ र भन्छ, 'पुलिस । पासपोर्ट छ ?'"
97,चेपुवामा करण,koseli,काठमाडौ — करण जौहरलाई बलिउडका 'लार्जर देन लाइफ' निर्देशक मानिन्छ । उनी निकै ठूलो बजेटका फिल्म बनाउँछन् । काठमाडौ — साथीहरू स्कुल जाने तरखर गर्दा ८ वषर्ीया गीताञ्जलीलाई अर्कै चटारो हुन्छ । आमाले भान्साको काम सकाउन्जेल उनले आफ्ना दुईजना बहिनीहरूलाई खेलाउँछिन् ।
98,ओडार सरेको छाउगोठ,koseli,काठमाडौँ — सुदूरपश्चिमका गाउँघरतिर चलेको ‘छाउगोठ भत्काऊ अभियान’ ले सानाठूला उमेरका धेरै महिलामाथि थप संकट उब्जाएको छ । गोठ भत्काइयो तर घर पस्न पनि दिइएन । यो घडी छाउगोठ भत्काएर अभियन्ताहरू घर फर्किरहेका छन् भने महिनावारी भएका महिलाहरू ओडारतिर पसिरहेका छन् । गोठबाट ओडारतिर हुने यो भयातुर बसाइ–सराइ नै के आमूल परिवर्तन हो त ? 
99,एउटा युद्धको अन्त्य,koseli,"काठमाडौ — नौ वर्ष पहिले सुरु भएको इराक 'युद्ध'लाई विट मार्दै गत आइतबार अमेरिकी सेनाको अन्तिम टुकडीइराकबाट फर्कियो । यो युद्धले इराकलाई के दियो ? काठमाडौ — उनको शरीर कुपि्रन थालेको छ । छाला चाउरी परिसकेको छ । धेरै दाँत फुक्लिसकेका छन् । हिँडडुल गर्न पनि अब एक्लै त्यति सहज छैन । कपाल, दाह्री फुलेर हिउँजस्तै भइसकेको छ । उमेर पुग्यो, ८४ वर्ष ।"
100,महेन्द्रको सत्तामोह र बीपीको अभिमान,koseli,पुस १ को सन्दर्भमा उठ्ने अहम् प्रश्न हो— ५६ वर्षअघिको त्यो दिन किन र कसरी आयो ? त्यस दिन राजा महेन्द्रले किन आफैं प्रदत्त संविधान कुल्चेर जनताद्वारा चुनिएको सरकारलाई नारायणहिटी दरबारमा तैनाथ सेनाको भरमा अपदस्त गरे ? सत्ताच्यूत नेपाली कांग्रेस पार्टीका नेता र कार्यकर्ताहरूलाई मात्र नभएर तिनले किन त्यस समयका राजनीतिक व्यक्तित्वहरूलाई चुनी–चुनी कानुनी प्रक्रियाको औपचारिकतासमेत पूरा नगरी अनिश्चितकालसम्म थुनामा राखे ?
101,अपमान स्विकार्नुपर्थ्यो ?,koseli,"जुन उपन्यासले मानिसहरूलाई रङको आधारमा अमानवीयकरण र वस्तुका रूपमा प्रस्तुत गरेकामा गर्व गर्छ, त्यसलाई पनि कलाको महान् कार्य भनिनेछ । अहँ ! यो हुनै सक्दैन ।’ –चिनुवा अचिबे, नाइजेरियाली उपन्यासकार । गत वैशाख ७ को कोसेलीमा प्रकाशित गुरुङ सुशान्तको ‘कठघरामा कला’ आलेखको आशय थियो ‘बादी समुदायले एक सर्जकलाई अदालतमा उभ्याउनु गलत हो ।’ केही वर्षअघि अन्नपूर्ण पोस्टमा लेख लेखेर आफैंले आफैंलाई ‘प्रगतिशील लेखक’ घोषणा गरेका सुशान्तले आफ्नो यो तर्कलाई प्रमाणित गर्न आहुति र राजन मुकारुङको तर्कलाई उभ्याएका छन् । आहुतिको तर्क छ ‘...कला...आफैंले भौतिक रूपमा प्रहार गर्दैन ।’"
102,राज्यले रूचाउने अपराधी,koseli,"काठमाडौं — ‘सर यो लाइसेन्स लिनु थियो, कसरी...।’‘लाइनमा बस्नुस्, लाइनमा ।’‘होइन हामीले फर्म अस्ति नै बुझाइसक्यौं, लिन कता जाने भनेर मात्र...।’‘लाइनमा बस्नुस् भन्या सुन्नुभएन ? किन माथिमाथि चढ्दै आउनुभएको ?’ ‘सर यो लाइसेन्स लिनु थियो, कसरी...।’"
103,फेरि कलि फुलेर...,koseli,"काठमाडौँ — आजभन्दा ७३ वर्षअघि दार्जिलिङमा जन्मेकी अरुणा लामाले यो धर्ती छाडेको २० वर्ष भइसकेको छ । उनै अरुणाहरूको समयसँग हुर्के–बढेका ‘देउरालीका ठिटी हो’ ब्रान्डका रचयिता मुखिया भने आफ्नो आगत–विगत सम्झँदै छन् । यो सम्झनामा अरुणाको जन्मतिथि (सेप्टेम्बर ९, १९४५) पनि जोडिएको छ । र, जोडिएको छ— अरुणालाई अरुणा बनाउने तीन गुरुङको कहानी । दार्जिलिङको भंग्पूको विवाहको घर । हर्षोल्लासको रमाइलो चहलपहल । जन्तीको मनोरञ्जनका लागि आयोजित सांगीतिक कार्यक्रम । एउटी सानी बालिकाको गायनमा सबै झुम्मझुम्म झुमिरहेका । उसले गाउँदागाउँदै एउटा सम्मोहित पुरुषले बीचैमा रोके—‘नानी, गीत कोसित सिक्दै छौ ?’‘रेडियोको गीत सुनेर सिकेकी ।’‘तिम्रोजस्तो प्रतिभा दार्जिलिङलाई चाहिएको छ ।’ती पुरुष थिए विशिष्ट गायक–संगीतकार कपिलराज सुब्बा ।ती सानी बालिका थिइन् अरुणा लामा । ओहो ! सुप्रीतले अरुणालाई दागबत्ती अर्पण गरेको बीस वर्ष बितिसकेछ । म विगतलाई आगतमा स्वागत गर्छु । स्मृति–कोषबाट फुत्त निस्कन्छ सन् १९५६ साल । यही सालसँग हातेमालो गर्दै देखा पर्छन् केही उल्लेख्य घटनाहरू ।"
104,राजनीति : नेपथ्यका खेलाडीहरु,koseli,"कान्तिपुर दैनिकका प्रधानसम्पादक सुधीर शर्माको नयाँ पुस्तक 'प्रयोगशाला ः नेपाली संक्रमणमा दिल्ली, दरबार र माओवादी’ असोज ६ गते फाइन पि्रन्टबाट सार्वजनिक हुँदै छ । देशको निकट विगतमाथि लेखिएको उक्त पुस्तकबाट यो अंश लिइएको हो । काठमाडौ — मकवानपुरका सहदेव अधिकारी बेल्जियम आएको डेढ दशक बित्यो । नेपालमा व्यापार व्यवसायका लागि धेरै हन्डर खानुपरेपछि उनी १५ लाख नेपाली रुपैयाँ कमाउन युरोपको 'बफर जोन' मानिने बेल्जियम छिरे, सन् १९९८ मा ।"
105,Prostyle एक्सप्रेस,koseli,"काठमाडौ — पहिलो कमाईले के किन्नुभयो ?र्‍याम्प मोडलिङबाट कमाएको पैसाले ड्रेसिङ टेबल किनेको थिएँ । काठमाडौ — त्योबेला हामी एउटा फिल्मको सुटिङ गरिरहेका थियौं, 'दी पोप अफ गि्रनविच भिलेज' । मलाई निकै मनपर्ने कलाकार एरिक रोबर्टस् त्यसमा मसँगै थिए ।"
106,शल्यक्रिया कक्षबाहिर,koseli,काठमाडौ — अस्पतालको शल्यक्रिया कक्षबाहिर ४० वर्ष नाघेका एक व्यक्ति निराश मुद्रामा बेन्चमा केही दिनदेखि निरन्तर बसेका छन् । काठमाडौ — 'ओमानका राजालाई मनाङको अंगुर खुवाइसकेका छौं । अब नेपाली चियाको स्वाद चखाउने सपना छ । त्यसका लागि नेपाली चियाको बिरुवा लगाएका छौं ।'
107,विवेकविरोधी 'पाठशाला',koseli,"काठमाडौँ — आखिर सिंहदरबारमा के छ, जसले मै हुँ भन्नेलाई पनि बदलिदिन्छ ? सत्तामा नपुगुन्जेल हाे ठूला कुरा, सिंहदरबार पुगेपछि नेता औकातमा आउँछ । दशकाैं संघर्ष गरेर, बलिदानकाे राजनीति गरेर सिंहदरबार पुगेकाे नेता वर्ष दिनमा असली हैसियतमा प्रकट भयाे ! के छ सिंहदरबारकाे पाठशालामा जसले कलुषित बनाउँछ आफ्ना चेलाहरुलाई ? द्रोर्णाचार्यद्वारा धनुर्विद्या सिकाउन जात र सामाजिक हैसियतका कारण अस्वीकार गरिएका एकलव्य उनै द्रोणको मूर्ति बनाएर स्वध्यन गर्दै अद्वितीय धनुर्धर भएर निस्कन्छन्  । अर्जुनलाई अद्वितीय र अपराजेय धनुर्धर बनाउने वचन दिएका द्रोण एकलव्यको चमत्कारपूर्ण धनुर्ज्ञानबाट हतप्रभ बन्छन्  ।"
108,मणिपुरको आमा बजार,koseli,"बर्मासँग सीमा जोडिएको पूर्वोत्तर भारतको मझौलो प्रान्त मणिपुर। जहाँ करिब २५ लाख जनसंख्या छ। करिब ५० हजार नेपालीभाषी पनि छन्। प्रान्तिय राजधानी इम्फाल, जहाँ विगत ५ सय वर्षदेखि एउटा अनौठो र ऐतिहासिक बजार गुल्जार छ, ‘इमा केथेल’। ‘इमा’ भनेको आमा र ‘केथेल’ को अर्थचाहिँ बजार। अर्थात् ‘आमाहरूको बजार’।"
109,सेती–कर्णालीमा ९९ घन्टा,koseli,"नाइट बसको छतमा बाँधेर काठमाडौंबाट लगिएका ढुंगा आकारका दुइटा राफ्ट पश्चिम सेती किनारमा चार दिन लामो राफ्टिङ (जलयात्रा) का लागि तयार भए। मुग्लिङ नजिकैका गाइड कमल ठकुरीले काठमाडौंबाटै ल्याएको पाउरोटी, एक सिलिन्डर ग्यास, गोलभेंडा, केरा, दाल, चामल, तरकारी, टेन्ट, म्याट राफ्टमा नभिज्ने गरी बाँधेपछि सुदूरपश्चिमको प्रशासनिक केन्द्र दिपायलबाट हाम्रो यात्रा सुरु भयो। हामी १२ जना छौं। कर्णाली चिसापानीसम्म १ सय ५४ किलोमिटर लामो यात्रा पानीमाथि बगेर गर्नु छ।"
110,जीवन,koseli,"काठमाडौ — दृष्टिविहीन कास्कीका रामप्रसाद भण्डारी दैनिक भारी बोकेर १६ किलोमिटर यात्रा गर्छन् । उनकी आमालाई पीर थियो- छोरा माग्ने बन्ला । 'म काम गरेर खान्छु,' उनी गर्व गर्छन् । काठमाडौ — मोटरबाटो पुगेको ५५ वर्षपछि बल्लतल्ल कुशादेवी बिहाबरमा एक थान एम्बुलेन्सको जोहो हुने भयो ।बिहाबरेहरू दंग छन् । त्यस क्षेत्रबाट राजधानीमा आएर बसोबास गरिरहेका मानिसहरू मख्ख छन् । बीस गाउँ बिहाबरकै सर्वांगीण विकास गर्ने लक्ष्य लिएर पोहोर साल गठन गरिएको कुशादेवी क्षेत्र सरोकार समाजका सदस्यहरू त फुरंग हुने नै भए ।"
111,अर्को स्वस्थानी,koseli,कति कठिन छ हेर्नुआपनै आँखाअघि आपनै अंगपतन बयान दिनुअघिसम्म म कति पोलिएकी थिएँ ? मैले स्त्रीसुलभ कोमलतालाई अपनाउन सकूँला कि नसकूँला ? अझ म नारी सबैकी पि्रयदशिर्नी हुन सकूँला नसकूँला ।
