,Title,Label,News
10,आर्थिक संरचना बदल्ने सरकारको दाबी,business,"काठमाडौँ — विद्यमान आर्थिक संरचना बदल्ने नीति तय गरिएको सरकारले दाबी गरेको छ । आगामी आर्थिक वर्ष ०७९/८० का लागि वार्षिक नीति तथा कार्यक्रम सार्वजनिक गर्दै सरकारले अर्थतन्त्रको संरचना परिवर्तन हुने शैलीमा काम गर्ने बताएको हो । ‘अर्थतन्त्रको समग्र संरचना रूपान्तरण गर्न सक्ने कार्यक्रम तथा आयोजना कार्यान्वयन गरिनेछन्,’ राष्ट्रपति विद्यादेवी भण्डारीले मंगलबार संसद्का दुवै सदनमा प्रस्तुत नीति तथा कार्यक्रममा भनिएको छ, ‘वित्तीय र मौद्रिक औजार प्रयोग गरी सरकार र निजी क्षेत्रको संयुक्त प्रयासबाट समष्टिगत आर्थिक स्थायित्व कायम गरी तीव्र आर्थिक वृद्धि हासिल गर्नतर्फ सरकारका नीति तथा कार्यक्रम लक्षित हुनेछन् ।’"
11,सामाजिक सञ्जाललाई पनि नियमन र कर !,business,"काठमाडौँ — सरकारले सामाजिक सञ्जाल (फेसबुक, टिकटक, ट्वीटर, युट्युब आदि) लाई पनि कानुन र करको दायरामा ल्याउने भएको छ । सूचना प्रविधिको सुरक्षित प्रयोगका लागि साइबर सुरक्षा प्रणाली लागू गर्दै डिजिटल साक्षरता कार्यक्रमलाई अभियानकै रूपमा अघि बढाउने योजना बनाएको सरकारले सामाजिक सञ्जालहरूलाई पनि कानुन र करको दायरामा ल्याउने भएको हो । ‘सूचना प्रविधिको सुरक्षित प्रयोगका लागि साइबर सुरक्षा प्रणाली लागू गर्दै डिजिटल साक्षरता कार्यक्रमलाई अभियानकै रूपमा अघि बढाइनेछ,’ सरकारको आगामी वर्षको नीति तथा कार्यक्रम सार्वजनिक गर्दै राष्ट्रपति विद्यादेवी भण्डारीले भनिन्, ‘विद्युतीय प्रणालीबाट सञ्चालन भई व्यावसायिक कारोबार गर्ने सामाजिक सञ्जाललाई कानुन र करको दायरामा ल्याइनेछ ।’"
12,"‘नेपाली उद्योग, नेपालमै रोजगार’",business,"काठमाडौँ — सरकारले नेपाली उद्योग, नेपालमै रोजगारी दिने नारासहितको नीति तथा कार्यक्रम सार्वजनिक गरेको छ । ‘नेपाली उद्योग, नेपालमै रोजगार : आफ्नो उत्पादन, आफ्नै व्यापार’ नाराका साथ नेपाली उत्पादन तथा उपभोग अभिवृद्धि अभियान दशक प्रारम्भ गर्ने नीति सरकारको छ । राष्ट्रपति विद्यादेवी भण्डारीले आर्थिक वर्ष ०७९/८० का लागि मंगलबार संसद्मा सरकारको नीति तथा कार्यक्रम प्रस्तुत गर्दै आगामी वर्षबाट सरकारले नेपाली उत्पादनको बजार विस्तार र उपभोग वृद्धिका लागि अभियान दशक नै घोषणा गर्ने बताइन ।"
13,संसद्‍मा सार्वजनिक महत्त्वको प्रस्ताव,business,"काठमाडौँ — प्रमुख प्रतिपक्षी दल नेकपा एमाले र राप्रपाका सांसदले पेट्रोलियम पदार्थ, इन्धन र खाना पकाउने ग्यासको मूल्यवृद्धिमाथि संसद्मा छलफलको माग गर्दै प्रतिनिधिसभामा जरुरी सार्वजनिक महत्त्वको प्रस्ताव दर्ता गराएका छन् । यसको प्रस्तावकमा एमालेका मुख्य सचेतक विशाल भट्टराई छन् । समर्थकमा एमालेका यज्ञराज सुनुवार र गणेश पहाडी एवं राप्रपाका राजेन्द्र लिङ्देन छन् । भट्टराईले प्रतिनिधिसभा सचिव गोपालनाथ योगीलाई उक्त प्रस्ताव बुधबार बुझाए ।"
14,सरकारको नीतिले इन्धनको मूल्य बढाउँछ,business,काठमाडौँ — सरकारले इन्धनको मूल्य स्वचालित प्रणालीबाट तय गर्ने भएको छ । हाल यो प्रणाली भए पनि प्रभावकारी लागू हुन सकेको छैन । आगामी आर्थिक वर्ष ०७९/८० का लागि सरकारको नीति तथा कार्यक्रम प्रस्तुत गर्दै राष्ट्रपति विद्यादेवी भण्डारीले यस्तो घोषणा गरेकी हुन् । 
15,कृषिमा ५ प्रतिशत बजेट छुट्याउन अर्थसमितिको सुझाव,business,"काठमाडौँ — आगामी आर्थिक वर्ष २०७९/८० का लागि ल्याइने बजेटको ५ प्रतिशत कृषि क्षेत्रमा छुट्याउन संसदीय समितिले सरकारलाई सुझाएको छ । प्रतिनिधिसभाअन्तर्गतको अर्थ समितिले कृषि क्षेत्रलाई व्यवसायीकरण, बजारीकरण तथा यान्त्रिकीकरणका लागि पर्याप्त बजेट छुट्याउन सुझाव दिएको हो । कृषि तथा पशुपन्छी व्यवसायमा संलग्न उद्यमीलाई कृषि यन्त्र उपकरण, ढुवानीका साधनलगायतका कृषि सामग्री खरिद गर्न कृषिको ब्याजदर, भन्सार शुल्क र बिजुली महसुल घटाइनुपर्ने समितिको सुझाव छ । कृषिमा नवीनतम् सोच तथा उत्पादनदेखि बजारीकरणसम्म सहजीकरण गर्न सबै प्रदेशमा कृषि एक्सिलेन्स केन्द्र खोल्ने पनि सुझाइएको छ ।"
16,रोजगार व्यवसायीद्वारा मलेसिया दूतावास घेराउ,business,"काठमाडौ — वैदेशिक रोजगार व्यवसायी संघले भिसा शुल्क नबढाउन, बायो मेडिकल प्रणाली रोक्न र फोसा नामक राहदानी संकलन केन्द्र बन्द गर्न माग गर्दै ललितपुरको पुल्चोकस्थित मलेसियाली दूतावास घेराउ गरेको छ । बाजुरा — स्थानीय जुकोट ७ जुकुका ५ बालबालिका शनिबार ठूलो बम विस्फोटनमा पर्नबाट जोगिएका छन् ।बिदाको दिन भएकाले शनिबार ती बालक खेल्दै गाउँदेखि केही परको कालाढुंगा ओडारमा पुगेका बखत उक्त घटना भएको हो ।"
17,भुटानसँग वाणिज्य सम्झौता नहुँदा व्यापार प्रवर्द्धनमा समस्या,business,ललितपुर — नेपाल र भुटानबीच वाणिज्य सम्झौता नहुँदा दुई देशबीचको व्यापार प्रवर्द्धनमा समस्या भएको भुटानका व्यापारीहरुले बताएका छन् । ललितपुर उद्योग वाणिज्य संघको निमन्त्रणमा भुटानका २३ जिल्लाका ४३ जना व्यापारी नेपालमा आएका छन् । नेपाल र भुटानबीच वाणिज्य सम्झौता नहुँदा दुई देशबीचको व्यापार प्रवर्द्धनमा समस्या भएको भुटानका व्यापारीहरुले बताएका छन् ।
18,जेठो उद्योगले फेरि ६ गतेबाट उत्पादन थाल्ने,business,"काठमाडौ — नेपालको सबैभन्दा पुरानो उद्योग विराटनगर जुट मिलले पुस ६ गतेबाट पूर्ण व्यावसायिक उत्पादन थाल्ने भएको छ । हङकङ — डिसेम्बर २०, आजकै दिन १३ वर्षअघि ऋतिक र सुजैनको लगनगाँठो बाँधिएको थियो ।"
19,साउदी राजकुमारले सबै सम्पत्ति दान गर्ने,business,"काठमाडौ — साउदी अरबका राजकुमार अल वालिद बिन तलालले आफ्नो सम्पत्ति दान गर्ने भएका छन् ।बिल गेट्स फाउन्डेसनबाट प्रभावित उनले आफ्नो सम्पत्ति महिला सशक्तीकरण र ठूला प्राकृतिक दुर्घटनाको सहयोगका लागि प्रयोग गर्ने गरी दिन लागेको बताएका छन् । काठमाडौं — राजनीतिक ग्राफमा आधारभूत उतारचढाव नभए तत्काललाई फोरम, तमलोपा र सद्भावनाबीचको मोर्चाबन्दी कायमै रहने देखिन्छ । विजयकुमार गच्छदार नेतृत्वको फोरम लोकतान्त्रिकसग केही साना मधेसी दल निरन्तर अन्तक्र्रियामा रहे पनि ती तीन दल एक ढिक्का छन् ।"
20,काभ्रेमा सनराइजको शाखारहित सेवा सुरु,business,काठमाडौं — सनराइज बैंकले काभ्रेबाट शाखारहित बैंकिङ सेवा सुरु गरेको छ । बैंकले शाखा नरहेको स्थानमा बैंकिङ सेवा पुर्याउन यस्तो उपाय अपनाएको हो । बैंकले काभ्रेमा बुधबारदेखि शाखारहित सेवा सुरु गरेको  छ। बैंकका सञ्चालक डा. दीपकप्रसाद भट्टराईले सेवाको सुरुवात गरेका हुन् ।
21,चाडमा पनि केरा बिकेन,business,पदमपुर (चितवन) — व्यावसायिक रूपमा केरा खेती गर्दै आएका यहाँका किसान नजिकिएको तीजमा समेत केरा बिक्री नहुँदा समस्यामा परेका छन् । वीरगन्ज — भन्सारमा आयातित वस्तुको मूल्यांकन हुनुअगावै वस्तुमा टाँसिएको एमआरपी (अधिकतम खुद्रा मूल्य) स्टिकर चक्कुले कोतरेर राजस्व छलिने गरेको पाइएको छ । चारजना कामदारलाई एमआरपी कोट्याउँदै गर्दा पक्राउ गरेपछि घटना बाहिर आएको हो ।
22,म्यानपावरबाट कामदारलाई १६ करोड क्षतिपूर्ति,business,"काठमाडौ — वैदेशिक रोजगार विभागले ठगी गर्ने एक दर्जनभन्दा बढी म्यानपावर कम्पनीबाट २ सय ७३ कामदारलाई १६ करोड रुपैयाँ क्षतिपूर्ति दिलाएको छ । काठमाडौ — दुई आउट, दुई डेब्यु र तीनलाई फेरि टिममा सामेल गर्दै नेपाल क्रिकेट संघ -क्यान) ले पारख खड्काको कप्तानीमा आईसीसी ट्वान्टी-ट्वान्टी छनोटका लागि राष्ट्रिय टिमको बुधबार घोषणा गरेको छ । प्रतियोगिता यूएईमा मार्च १३ देखि २३ सम्म हुनेछ ।"
23,सबै खाद्यान्न उत्पादन बढ्यो,business,"काठमाडौ — अनुकूल मौसम, क्षेत्रफल वृद्धि, उन्नत बीउ तथा प्रविधिको प्रभावलगायत कारणले यो आर्थिक वर्षमा सबै खाद्यान्न बालीको उत्पादन करिब ११ प्रतिशतले बढ्न गई झन्डै १५ हजार मेटि्रकटन बचत हुने देखिएको छ । काठमाडौ — संयोग नै मान्नुपर्छ, दक्षिण कोरियाली प्रशिक्षक ली ताए-होले टिम सम्हालेको पहिलो खेलमै प्राप्त जितसँगै लक्ष्मी हुन्डाई मनाङ-मस्र्याङ्दी सहिद स्मारक 'ए' डिभिजन लिगको शीर्ष स्थानमा बुधबार उक्लिएको छ । उसले मच्छिन्द्रको चुनौती ३-० ले समाप्त पार्‍यो र १३ अंक जोड्यो ।"
24,‘क्याराभान’का निर्देशक एरिक भ्याली नेपाल आउँदै,business,काठमाडौं — विश्व प्रसिद्ध ओस्कार अवार्डमा मनोनित नेपाली फिल्म ‘क्याराभान’का फ्रान्सेली निर्देशक एरिक भ्याली नेपाल आउने भएका छन् । असोज पहिलो साता आउने उनी भूकम्पपछि नेपालको पर्यटन प्रवद्र्धनमा सहभागी हुन आउन लागेका हुन् । नेपाल एशोसिएशन अफ टूर एण्ड ट्राभल एजेन्ट्स (नाटा) को निम्तोमा एरिक काठमाडौं आउन लागेको नाट्टा अध्यक्ष डीबी लिम्बुले बताए । नाटाको २० औं अधिवेशनका अवसरमा असोज ८ गते काठमाडौंमा कार्यक्रममा उनी सहभागी हुनेछन् । त्यही कार्यक्रममा राष्ट्रपति रामवरण यादवले उनलाई ‘नाटा सगरमाथा’ पुरस्कार दिने कार्यक्रम छ ।
25,डलरको दैनिक कारोबार खोल्न माग,business,काठमाडौ — बैंक वित्तीय संस्थाले राष्ट्र बैंकबाट दैनिक अमेरिकी डलरको खरिदबिक्री हुनुपर्ने माग राखेका छन् । इन्टरभेन्सन भनिने यो कारोबारमा बैंकहरूले राष्ट्र बैंकबाट आवश्यकताअनुसार डलर खरिद वा बिक्री गर्ने गर्छन् । धनगढी — कैलालीको सीमा नाकाबाट भइरहेको चिनी तस्करीले मासिक करोडौं रुपैयाँ राजस्व छलिने गरेको छ । स्वदेशी चिनीको बजारलाई प्रभावित गर्ने गरी ठूलो परिणाममा चिनी तस्करी भइरहेको छ ।
26,ल्हासामा नेपाल पर्यटन प्रवर्द्धन,business,काठमाडौ — पर्यटन वर्षमा लक्ष्य गरिएअनुरूप चिनियाँ भित्र्याउन पर्यटन बोर्डले ल्हासामा नेपाल पर्यटन प्रवर्द्धनात्मक कार्यक्रम गरेकेा छ । काठमाडौ — माओवादी अध्यक्ष पुष्पकमल दाहाल र उपाध्यक्ष बाबुराम भट्टराई सेना समायोजनसम्बन्धी प्रस्तावमा लचिलो हुँदै संविधानसभा बचाउने पक्षमा खुलेर लागेका छन् ।
27,आजबाट पेट्रोलियम पादर्थको ढुवानी सुरु,business,काठमाडौ — नेपाल आयल निगम र पेट्रोलियम ढुवानी महासंघबीच बिहीबारको वार्ता सकारात्मक भएपछि रक्सौलमा पेट्रोलको लोडिङ सुरु भएको छ । बीरगंज रुटमा ट्याकंर थप्ने निर्णय निगमले फिर्ता लिएको बिरोधमा मंगलबारदेखि महासंघले ढुवानी ठप्प पारेको थियो । राजविराज (सगरमाथा) — सप्तरीमा एक वर्षको अवधिमा १० जना बालबालिका अपहरणमा परेका छन् भने चारजना महिलाले ज्यान गुमाउनु परेको छ ।
28,नयाँ कार्यक्रम नभएको पूर्ण बजेट ल्याइने,business,"काठमाडौं — आर्थिक वर्ष ०७४/७५ का लागि जेठ १५ मै नयाँ कार्यक्रम नराखी पूर्ण बजेट आउने भएको छ । जेठ ३१ गते दोस्रो चरणको स्थानीय निकायको निर्वाचनको मिति तय भएपछि जेठ १५ गते बजेट आउने/नआउने विषयमा अन्योल बढिरहेको बेला उपप्रधानमन्त्री एवं अर्थमन्त्री कृष्णबहादुर महराले यस्तो बताएका हुन् । ‘संवैधानिक व्यवस्थाअन्तर्गत तोकिएको समयमै विगतमा जस्तै सामान्य बजेट आउँछ,’ उनले भने । आर्थिक पत्रकार समाज (सेजन) ले आगामी आर्थिक वर्षको बजेटमा सुझाव दिने क्रममा सोमबार अर्थमन्त्रालयमा आयोजित कार्यक्रममा महराले यस्तो बताएका हुन् । नयाँ संविधानअनुसार जेठ १५ मै बजेट ल्याउनुपर्ने व्यवस्था छ ।"
29,निकासीमा अतिरिक्त शुल्क छुट गर्न माग,business,काठमाडौ — तयरी पोसाक नेपालबाट भारत निकासी गर्दा लिइने भन्सार अतिरिक्त शुल्क छुट गर्न नेपाल तयारी पोसाक उद्योग संघले माग गरेको छ । काठमाडौ — दस महिनाअघि ल्याएको नयाँ उडान अनुमति मापदण्ड -एओसीआर) को प्रावधान पालना नगरेको भन्दै नागरिक उड्डयन प्राधिकरणले चालू आर्थिक वर्ष विमान कम्पनीहरूको ६ महिनाकालागि मात्र उडान अनुमति दिएको छ ।
30,लघु वित्तको ब्याजदर २० प्रतिशत ननाघ्ने,business,"काठमाडौं — लघुवित्त बैंकहरूले ऋणको ब्याज घटाएर २० प्रतिशतमा झारेका छन् । लघुवित्त बैंकहरूको छाता संगठन नेपाल लघुवित्त बैंकर्स संघको आग्रहमा उनीहरूले ब्याज घटाएका हुन् । केही दिनअघि बसेको बैठकले २० प्रतिशतभन्दा बढी ब्याज लिन नपाइने निर्णय गरेको लघुवित्त बैंकर्स संघका अध्यक्ष धर्मराज पाण्डेले बताए । यसअघि लघुवित्त बैंकहरूले १२ देखि २४ प्रतिशतसम्म ब्याज लिँदै आएको जनाउँदै उनले भने, ‘अब कुनै पनि लघुवित्त बैंकले २० प्रतिशतभन्दा धेरै ब्याज उठाउन पाउँदैन ।’ तर, यो निर्णय संघ अन्तर्गतका लघुवित्त बैंकहरूलाई मात्र लागू हुने छ । लघु वित्तीय सेवा दिइरहेका गैरसरकारी संस्था (फिङ्गो) र सहकारी संस्थालाई यो निर्णय लागू हुँदैन ।"
