,Title,Label,News
10,पहिलो चोटि बुवा बन्दा,health,"काठमाडौ — बुवा बन्दा मस्तिष्कमा धेरै परिवर्तन हुन थाल्छ। त्यो किनभने, बुवा बनेपछि मस्तिष्कको थुप्रै खण्डमा ग्रे म्याटरको मात्रा बढ्न थाल्छ। काठमाडौ — प्रणय सम्बन्ध जेजसरी बने पनि रमाइलै हुन्छ। तर, स्वाभाविक रूपमा विकसित त्यस्तो सम्बन्ध सम्पूर्ण स्वास्थ्यका लागि लाभदायक हुन्छ। 'साइकोलजी एन्ड पर्सनालिटी जर्नल' मा प्रकाशित एउटा अध्ययन प्रतिवेदनमा यस्तै दाबी गरिएको छ। त्यो अध्ययन गरेका हुन् न्युयोर्क र कोर्नेल विश्वविद्यालयका अनुसन्धाताहरूले।"
11,सुपारी : खाइरहे हुन सक्छ क्यान्सर,health,"काठमाडौँ — भरतपुरको बीपी कोइराला मेमोरियल क्यान्सर अस्पताल (बीपीकेएमसीएच) को हेड एन्ड नेक युनिटमा उपचारका लागि दिनहुँ पुग्ने बिरामीहरूमध्ये १५ प्रतिशतजति ओरल सबम्युकस फाइब्रोसिस (ओएसएफ) अर्थात् मुख नखुल्ने रोग भएकाहरू छन् । समयमै उपचार भए शतप्रतिशत बाँच्न सकिने यो रोग लिएर आउनेहरूमध्ये करिब ९० प्रतिशतसम्म १६ वर्षदेखि ४५ वर्षसम्म उमेर समूहका छन् । र, उनीहरूमा यो समस्या मुख्य रूपमा सुपारी वा गुटखा, पान मसलाजस्ता सुपारी हालेर बनाइने सामग्रीको निरन्तर उपयोगका कारण निम्तिएको हो ।"
12,मुख स्वास्थ्यले दर्शाउँछ धेरै रोग अवस्था,health,"काठमाडौँ — एक तथ्याङ्कले विश्वमा लगभग ३.९ अर्ब मानिसहरु दाँत तथा मुख सम्बन्धी समस्याबाट प्रभावित छन् र सोको रोकथाम धेरै हदसम्म प्रतिरोधात्मक पद्धति, जीवनशैली र जन चेतना फैलाएर गर्न सकिन्छ । परिचय"
13,कर्णालीमा निःशुल्क स्वास्थ्यसेवा,health,काठमाडौ — नेपालको अन्तरिम संविधान- २०६३ ले जनताको आधारभूत स्वास्थ्यसेवालाई मौलिक हकका रूपमा स्थापित गरेकाले सरकारले देशभरका नागरिकलाई निःशुल्क स्वास्थ्यसेवा प्रदान गर्ने निर्णय गरेको पाँच वर्ष र स्वास्थ्य संस्थामा प्रसूति सेवालाई निःशुल्क घोषणा गरेको चार वर्ष पुग्न लागेको छ । काठमाडौ — रेडियो मिरमिरे ८९.४ मेगाहर्जको कम्प्युटर तथा ट्रान्समिटर आइतवार राती उठाएर ताला बन्दी गरिएपछछि बन्द भएको छ । यसलाई पार्टी भित्र भइरहेको विवादको परिणामको रुपमा हेरिएको छ ।
14,शरीरमा इन्सुलिनको मात्रा कमी हुनु नै मधुमेह हो,health,काठमाडौ — २६वर्षीय ऋषि निरौला दाँत निकाल्न अस्पताल आए । सोध्दा शरीरमा दाँतको रोगबाहेक अन्य कुनै रोग नभएको जानकारी पाएपछि दाँत उखेलियो । दुई सातापछि दाँत निकालेको घाउ ठीक नभएको सिकायत गरे । भक्तपुर — अवैध डलरसहित पक्राउ परेका चिनियाँ नागरिकले शनिबार भक्तपुर अदालतमा तोडफोड गरेका छन् । अनुसन्धानका लागि त्यहाँ लगिएका उनीहरूलाई अदालतले म्याद थपेपछि त्यसमा असन्तुष्टि जनाउँदै तोडफोड गरेका हुन् ।
15,पाठेघरको क्यान्सरविरुद्ध खोपसम्बन्धी जानकारी,health,काठमाडौ — महिलाहरूको पाठेघरमा अस्वाभाविक तरिकाले जीवकोषहरू बढ्नुको मूल कारण एचपीभी नामक सूक्ष्म जीवाणु हो । एचपीभी सूक्ष्म जीवाणु सयौं किसिमका हुन्छन् । यी जीवाणुको उपचार अहिलेसम्म उपलब्ध छैन तर यसबाट हुन सक्ने संक्रमणको उपचार हुन सक्छ । सिन्धुली — नेविसंघ केन्द्रीय अध्यक्ष रंजित कर्णले यसै साता स्ववियू निर्वाचनको मिति घोषणा नभए आमरण अनशन आफ्नै नेतत्वमा सुरु गरिने चेतावनी दिएका छन् ।
16,राजधानीका ९ ठाउँमा देखियो हैजाको जीवाणु,health,"काठमाडौ — राजधानीका ९ स्थानमा हैजाको जीवाणु देखिएको छ । शुक्रराज ट्रोपिकल तथा सरुवा रोग अस्पताल टेकुको तथ्यांकअनुसार राजधानीमा स्वयम्भू, ताहाचल, रविभवन, टेकु भन्सार, कालिमाटी, भीमसेन स्थान, वानेश्वर, कलंकी र डल्लु क्षेत्रमा हैजा देखिएको छ । भैरहवा — मालपोत कार्यालयमा भ्रष्टाचार मौलाउँदा सर्वसाधारण सेवाग्राही मर्कामा परेका छन् ।"
17,गर्भमा हुन सक्छ रक्त क्यान्सर,health,काठमाडौ —  आमाको गर्भमा पनि रक्त क्यान्सर हुन सक्छ । इन्स्िटच्युट अफ क्यान्सर रिसर्चका विशेषज्ञहरू मानव शरीरको तीन अर्ब जिन्सको डीएनए अध्ययनपछि यो नतिजामा पुगेका हुन् । यो अध्ययन 'पीएनएस' जर्नलमा प्रकाशित छ । काठमाडौ —  आस्था र भक्ति सबैलाई काम लाग्ने विषय हो । डिप्रेसनले सिकार व्यक्तिका लागि त झन् अत्यावश्यक हुन्छ । भजनकीर्तन वा प्रार्थना डिप्रेसनले पीडित व्यक्तिको उपचारमा सहयोगी साबित हुन्छ ।
18,खानपिन,health,"काठमाडौ — अचेलको व्यस्त जीवनशैलीले धेरैजसो मानिसलाई कम उमेरमै मुटु र क्यान्सरको रोगी बनाइरहेको छ । एउटा अनुसन्धानमा भनिएको छ- ग्रिन टी र स्याउ नियमित खाने गरे मुटुलाई समस्यामुक्त राख्न सकिन्छ । काठमाडौ — मुलुकमा उच्च रक्तचाप नियन्त्रणका लागि चिकित्सकद्वारा प्रस्तावित औषधि सेवन गर्न छाडेर मात्र योगको सहारामा रक्तचाप नियन्त्रण गर्ने प्रयास गर्दा ज्यान गुमाउनुका साथै हृदयाघात, मस्तिष्काघात, मुटुको समस्या भएकाहरू प्रशस्त छन् ।"
19,दन्तचिकित्सकको लाइसेन्स नतिजा खस्कियो,health,काठमाडौँ — नेपाल मेडिकल काउन्सिलले लिएको चिकित्सक लाइसेन्स परीक्षामा बीडीएस (दन्तचिकित्सा) को नतिजा झन् खस्किएको छ । 
20,यौनसम्बन्धले पनि डेंगु,health,काठमाडौँ — भाइरसका कारणले हुने संक्रामक ज्वरो डेंगुलाई लामखुट्टेले नै फैलाउने मान्यता छ । तर गत सेप्टेम्बरमा स्पेनका चिकित्सकले शारीरिक सम्बन्धले समेत डेंगु भाइरस सरेको पहिलोपटक पुष्टि गरेका छन् । त्यहाँका स्वास्थ्य अधिकारीहरूले एक व्यक्तिद्वारा यौनका माध्यमले डेंगु फैलिएको पुष्टि गरेका हुन् । हालसम्म लामखुट्टेद्वारा नै डेंगु भाइरस फैलिने जानकारीमा थियो ।
21,लामखुट्टेले टोक्दा छालामा एलर्जी,health,"काठमाडौँ — केही वर्षयता लामखुट्टे पहाडसमेत चढ्न थालेका छन् । यसैले मधेस मात्र हैन, पहाडमा समेत विभिन्न रोग मात्रै सरेका छैनन्, छालामा हुने एलर्जीको समस्याले दु:ख पाउनेहरूसमेत बढेका छैन । बर्सेनि बर्खायाममा हाम्रो मुलुकमा लामखुट्टेका कारण उत्पन्न हुने र थुप्रै रोग सञ्चार हुने अनुकूल परिस्थिति निर्माण बनिरहेको छ । लामखुट्टेले टोकेपछि एलर्जी हुनुका साथै यसले कडा रूपले बिरामी पार्न सक्ने केही भाइरस र परजीवीलाई बोक्ने गरेको छ ।"
22,क्षारसूत्र चिकित्सा,health,काठमाडौँ — हाम्रो मुलुकमा एक दशकदेखि तल्लो मलद्वारको रोगको उपचार आयुर्वेदको क्षारसूत्र चिकित्सा पद्घतिद्वारा पुन: नबल्झिने गरी सफलतापूर्वक भइरहेको छ । यस्तो उपचार लिनेहरूमा २०–८० वर्षका छन् । बालबालिकाहरूसमेत यो उपचारका लागि पुगिरहेका छन् । 
23,यसरी जोगाऔं मृगौला,health,मानव शरीरको कम्मरको दुवैतिर सिमी आकारका मृगौलाहरू हुन्छन् । वयस्कमा कम्प्युटरको माउस साइजको हुने मृगौलाको तौल १ सय ५० ग्राम जति हुन्छ । दायाँतर्फको मृगौला थोरै तलतिर हुन्छ । २४ घण्टामा मृगौलाले करिब १ सय ८० लिटर रगत (तरल पदार्थ) फिल्टर गर्छ । त्यसमध्ये रगतमा रहेको विकार वस्तु (हानिकारक र रासायनिक पदार्थ) फिल्टर गरेर १७८.५ लिटर तरल फेरि शरीरमा फर्काउँछ । यस प्रक्रियामा स्वस्थ मानिसको शरीरमा दैनिक करिब डेढ लिटर पिसाब निर्माण हुन्छ । पिसाब थैलीले टयांकीको रूपमा शरीरबाट बाहिर फयाँक्नुअघि भण्डारणको रूपमा पिसाब थैलीमा दुई कप बराबर पिसाब २ देखि ५ घण्टासम्म थेग्न सक्छ ।
24,डिप्रेसनको उपचार,health,काठमाडौ — हँसिलो मान्छेलाई डिप्रेसन नहुने बढी सम्भावना हुन्छ । यसैलाई आधार बनाएर पछिल्लो एउटा अध्ययनमा भनिएको छ- हँसाउने ग्यास -नाइट्रस अक्साइड) गम्भीर उदासी रोग -डिप्रेसन) को उपचार गर्न सक्षम हुन्छ । हङकङ — चिनियाँ राष्ट्रपति सी जिनपिङको सन् २०१५ मा हुने भनिएको नेपाल भ्रमण नयाँ संविधान जारी भएको अवस्थामा मात्र सम्भव हुने बेइजिङस्थित एक विज्ञले बताएका छन् ।
25,नेताहरु दिल्लीमा उपचाररत,health,"नयाँ दिल्ली — जन्डिस रोगको संक्रमण दोहोरिएपछि एमाओवादी नेता एवं पुर्व अर्थमन्त्री बर्षमान पुन हरियाणास्थित मेदान्त अस्पतालमा १० दिनयता उपचाररत छन् । दोहोरिँदै जन्डिस संक्रमण देखिएपछि अरु गम्भीर रोगको आशंकामा मेदान्त ल्याएर परीक्षण गरेकोमा त्यस्तो कुनै प्रकोप नभेटिएपछि नेता पुन बिहीबार अस्पतालको प्राइभेट वार्डमा प्रसन्न मुद्रामा भेटिए । ‘बायोप्सी रिपोर्टमा अरु समस्या देखिएन, बंशानुगत(जेनेटिक) रुपमा फैलिएको जन्डिस मात्रै फेला पर्‍यो,’ पुनले भने, ‘अब बढीमा एक साता अस्पताल बसेर घर फर्कने सल्लाह पाएको छु ।’अस्पतालको ग्यास्ट्रोइन्ट्रोलोजी बिभाग प्रमुख डा.रनधिर सुदको टोली ४४ वर्षिय पुनको स्वास्थ्य उपचारमा संलग्न छ ।कांग्रेसका बिद्यार्थी नेता उमेशजंग रायमाझी पनि यतिखेर मेदान्तबाटै कलेजो प्रत्यारोपण गरेर स्वास्थ्य निगरानीमा बसिरहेका छन् । अर्का कांग्रेस नेता खुमबहादुर खड्का अपोलो अस्पतालबाट मृगौला प्रत्यारोपण गराएर चिकित्सकको सल्लाहअनुसार फलो–अपका लागि अस्पताल बाहिर बसिरहेका छन् । रायमाझी तथा खड्काले भने उपचार सहयोग स्वरुप नेपाल सरकारबाट जनही २५ लाख रुपैंया रकम पाएका थिए ।"
26,रक्त व्यवस्थापनको चुनौती,health,यो वर्षको विश्व रक्तदाता दिवसको नारा विश्व स्वास्थ्य संगठनले यस्तो तय गरेको छ– ‘प्राकृतिक प्रकोपले गर्ने विनाशकारी दिन नकुरौं । तपाई के योगदान पुर्‍याउन सक्नुहुन्छ ? रक्तदान गरौं । आजै गरौं । निरन्तर गरौं ।’
27,के दीर्घरोगीको परिभाषा फेर्न मिल्छ ?,health,काठमाडौ — ला तपाईंलाई त सुगर भएछ है ? अब त खान पनि गाह्रोपर्ने भयो । काठमाडौ — २०७० पुस २७ गते कान्तिपुरमा प्रकाशित 'चुलोचौकादेखि विकाससम्म' समाचार...
28,के हो रजोनिवृत्ति ?,health,"काठमाडौं — महिनावारी सुरु हुनुजस्तै रोकिनु पनि, अर्थात् महिनावारी सुक्नु वा रजनोवृत्ति हुनु, आममहिलाको एउटा सामान्य शारीरिक प्रक्रिया हो । हाम्रो मुलुकका अधिकांश महिला ४५ देखि ५२ वर्षको बीचदेखि महिनावारी बन्द हुन्छ । चिकित्सकीय भाषामा, रजनोवृत्ति (मेनोपाउज) हुनु भनेको सबै प्रकारका प्रजनन क्रियाशीलता अवरुद्ध हुनु अर्थात् गर्भधारण गर्ने सम्भावना सधैंका लागि समाप्त हुनु हो । "
29,बढ्दो मस्तिष्काघात,health,काठमाडौं — जाडो बढ्ने क्रमसँगै मस्तिष्काघात (ब्रेन स्ट्रोक) को समस्यामा समेत वृद्घि भएको छ । वर्षेनी जाडो याममा मस्तिष्का– घात/पक्षाघात/ लकवा बढ्ने गरेको छ । यो शारीरिक समस्या जाडो याममा करिब २० प्रतिशतसम्म बढ्ने गरेको वरिष्ठ स्नायु शल्यचिकित्सक डा. वसन्त पन्त बताउँछन् । 
30,मनमोहनमा इन्डोभास्कुलर एन्युरिज्म शल्यक्रिया,health,काठमाडौं — मनमोहन कार्डियोथोरासिक भास्कुलर एन्ड ट्रान्सप्लान्ट सेन्टरमा पूर्णरूपमा नेपाली शल्य चिकित्सकबाटै 'इन्डोभास्कुलर एन्युरिज्म' मर्मत शल्यक्रिया सुरु भएको छ । काठमाडौं — डोटीको जोरायलमा यातायात व्यवसायी र चालकको लापरबाहीका कारण बस दुर्घटनामा भएको अध्ययन टोलीले ठहर गरेको छ ।
31,अल्छीको लागि खुशीको खबर,health,काठमाडौ — रगतको चिल्लोपन र मुटुरोगको असर कम गर्न साढे दुई मिनेटको कडा मेहनत काफी हुने एक अध्ययनले देखाएको छ । बेलायती अनुसन्धानकर्ताहरुको एक टोलीले गरेको अध्ययन अनुसार साढे दुई मिनेटकडा मेहनत गर्नेलाई गर्नेलाई घण्टौं दौडने भन्दा बढी फाइदा हुन्छ । काठमाडौ — एमाओवादीले बाबुराम भट्टराईकै नेतृत्वमा राष्ट्रिय सहमतिको सरकार बन्ने धरातल बन्दै गएको दावी गरेको छ । आइतबार पत्रकारसंगको नियमित भेटघाटमा पार्टी प्रवक्ता अग्नी सापकोटाले ढिलो चाँडो भट्टराईकै नेतृत्व सबैले स्विकार्ने दावी गरे ।
32,पेनकिलरले दुखाउँछ टाउको,health,"काठमाडौ — पीडानाशक औषधि (पेनकिलर) नखाए पनि धर छैन, खाए पनि धर छैन । पेनकिलर चाहिँदो खाए त दुखाइ मत्थर हुन्छ तर जथाभावी मनलागी खान थालियो भनेचाहिँ यसले अर्को समस्या उत्पन्न गर्ने रहेछ । काठमाडौ — के तपाईं नियमित अन्तरालमा विभिन्न वस्तुका माध्यमले कानेगुजी निकाल्नुहुन्छ ? वा, कान सफा गर्नुहुन्छ ? उत्तर सकारात्मक छ भने यो तपाईंको स्वास्थ्यका लागि नकारात्मक छ । त्यसो गर्न बन्द गरिहाल्नुस् ।"
33,मानसिक स्वास्थ्यमा आत्मसम्मान,health,"ऊ हिजो पनि आएको थियो, मेरो ‘ओपीडी’मा । एक २२ वर्षे स्नातक उत्तीर्ण होनहार युवक, दुई वर्षदेखि मसँग उपचाररत छ । ‘सिजोफ्रेनिया’ उसको रोग, हाम्रो उपचार प्रयास पनि सफलै भइरहेछ भन्नुपर्छ । एकदमै सहृदयी श्रीमती अनि बुझक्कड बाबुआमाको साथले गर्दा उसको उपचार प्रक्रिया सहज भएको छ । नियमित छ, ऊ ‘फलो–अप’मा, अनि टुटेको छैन, उसको औषधी । "
34,थेलेसिमिया रगत फेर्दै पीडादायक जीवन बाँच्नेहरु,health,"काठमाडौं — सामान्य व्यक्तिको रगतमा करिब १ सय २० दिन बाँच्ने रातो रक्तकणिका उनको रगतमा २० दिनजति मात्र जीवित रहन्छ। अर्थात्, सामान्य व्यक्तिको दाँजोमा उनको रगतलाई रातो बनाउने कणिका, जसले शरीरमा अक्सिजनको सञ्चार गर्छ, ६ गुणा कम बाँच्ने गरेको छ। यसबाट उनको शरीरको हेमोग्लोबिनमा प्रभाव पर्ने गरेको छ। त्यसैले हेमोग्लोबिनको मात्रा कम भएर उनी शारीरिक दुर्बल मात्र देखिएका छैनन्, उनी कमजोर भएर सदैव कुनै न कुनै रोगको सिकार हुने गर्छन्।"
35,'कोमा’मा अस्पताल,health,काठमाडौ — वीर अस्पतालको सीटी स्क्यान गर्ने ठाउँलाई देब्रे बनाएर सोझै अघि बढेपछि नयाँ आईसीयू कक्ष जाने बाटो लेखेको बोर्ड देखिन्छ । प्यूठान — दुई वर्षअघि दिसा गर्न खोल्सा खोज्दै हिंड्ने पार्वती वली अहिले त्यस्ता स्थलमा फोहोर भेटे पुर्छिन् ।
36,जीवनशैली नमिल्दा ढाडको समस्या,health,"काठमाडौँ — तपाईंको दैनिकी कस्तो छ ? बिहान उठ्ने, खाना खाने, कार्यालय जाने अनि बेलुका अबेर घर फर्किएर खाना खाने, सुतिहाल्ने । यदि जीवनशैली यस्तै छ भने तपाईं नजानिँदो ढंगले ढाड, गर्धन र हाडजोर्नी दुख्ने समस्याको सिकार बन्नुहुन्छ । बदलिँदो जीवनशैली र नमिल्दो खानपिनका कारण पछिल्लो ढाड तथा गर्धन दुख्ने र हाडजोर्नीको समस्या बढ्दै गइरहेको छ । चिकित्सक रुघाखोकीजस्तै उक्त समस्या पनि साझा बनिरहेको बताउँछन् ।"
